timestamp,message,logStreamName
1617825452173,"START RequestId: 5dbfe95b-51f3-4fb2-9577-2a2debfd2c7b Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825452300,"END RequestId: 5dbfe95b-51f3-4fb2-9577-2a2debfd2c7b
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825452300,"REPORT RequestId: 5dbfe95b-51f3-4fb2-9577-2a2debfd2c7b	Duration: 125.91 ms	Billed Duration: 126 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825452887,"START RequestId: d157e653-db8a-4a14-8a83-9254dac0f806 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825453022,"END RequestId: d157e653-db8a-4a14-8a83-9254dac0f806
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825453022,"REPORT RequestId: d157e653-db8a-4a14-8a83-9254dac0f806	Duration: 131.99 ms	Billed Duration: 132 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825454163,"START RequestId: 76c00924-900f-4df0-a96f-39a46f9b7a58 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825454302,"END RequestId: 76c00924-900f-4df0-a96f-39a46f9b7a58
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825454302,"REPORT RequestId: 76c00924-900f-4df0-a96f-39a46f9b7a58	Duration: 136.93 ms	Billed Duration: 137 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825456416,"START RequestId: d56d4ed4-3399-4214-90de-7d9d55fdf0e4 Version: $LATEST
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825456433,"START RequestId: 8137780b-a38f-4e5a-b747-013e9ddff8fd Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825456541,"END RequestId: d56d4ed4-3399-4214-90de-7d9d55fdf0e4
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825456541,"REPORT RequestId: d56d4ed4-3399-4214-90de-7d9d55fdf0e4	Duration: 122.75 ms	Billed Duration: 123 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]dba7d29268ee4fb09e9c869701ef4a84
1617825456727,"END RequestId: 8137780b-a38f-4e5a-b747-013e9ddff8fd
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825456727,"REPORT RequestId: 8137780b-a38f-4e5a-b747-013e9ddff8fd	Duration: 284.75 ms	Billed Duration: 285 ms	Memory Size: 128 MB	Max Memory Used: 83 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825457509,"START RequestId: 4b418e97-4391-4492-8a35-c3e41d104e6d Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825457666,"END RequestId: 4b418e97-4391-4492-8a35-c3e41d104e6d
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825457666,"REPORT RequestId: 4b418e97-4391-4492-8a35-c3e41d104e6d	Duration: 154.50 ms	Billed Duration: 155 ms	Memory Size: 128 MB	Max Memory Used: 83 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825459108,"START RequestId: f3583091-60f1-4f7c-ac38-b2dcf01e98ef Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825459247,"END RequestId: f3583091-60f1-4f7c-ac38-b2dcf01e98ef
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825459247,"REPORT RequestId: f3583091-60f1-4f7c-ac38-b2dcf01e98ef	Duration: 135.61 ms	Billed Duration: 136 ms	Memory Size: 128 MB	Max Memory Used: 83 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825459920,"START RequestId: 1fa32676-234d-4dac-97b8-54e8a2f3c55f Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825460047,"END RequestId: 1fa32676-234d-4dac-97b8-54e8a2f3c55f
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825460047,"REPORT RequestId: 1fa32676-234d-4dac-97b8-54e8a2f3c55f	Duration: 123.07 ms	Billed Duration: 124 ms	Memory Size: 128 MB	Max Memory Used: 83 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825460911,"START RequestId: 62e272bf-5cea-4ee4-a163-6e7494015345 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825461046,"END RequestId: 62e272bf-5cea-4ee4-a163-6e7494015345
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825461046,"REPORT RequestId: 62e272bf-5cea-4ee4-a163-6e7494015345	Duration: 132.64 ms	Billed Duration: 133 ms	Memory Size: 128 MB	Max Memory Used: 84 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825462183,"START RequestId: d3161f7b-e3f6-4812-9ca7-cdda516146b5 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825462347,"END RequestId: d3161f7b-e3f6-4812-9ca7-cdda516146b5
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825462347,"REPORT RequestId: d3161f7b-e3f6-4812-9ca7-cdda516146b5	Duration: 161.69 ms	Billed Duration: 162 ms	Memory Size: 128 MB	Max Memory Used: 84 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825463211,"START RequestId: c5f6c212-59b9-4d3c-80ed-8c92b802a049 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825463347,"END RequestId: c5f6c212-59b9-4d3c-80ed-8c92b802a049
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825463347,"REPORT RequestId: c5f6c212-59b9-4d3c-80ed-8c92b802a049	Duration: 132.72 ms	Billed Duration: 133 ms	Memory Size: 128 MB	Max Memory Used: 84 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825469317,"START RequestId: 23279b63-c171-4799-9f1c-8824bd7f9a0d Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825469587,"END RequestId: 23279b63-c171-4799-9f1c-8824bd7f9a0d
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825469587,"REPORT RequestId: 23279b63-c171-4799-9f1c-8824bd7f9a0d	Duration: 266.60 ms	Billed Duration: 267 ms	Memory Size: 128 MB	Max Memory Used: 84 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825470645,"START RequestId: 31b7864d-7bb4-4545-b973-28f4d9cd7ac8 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825470787,"END RequestId: 31b7864d-7bb4-4545-b973-28f4d9cd7ac8
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825470787,"REPORT RequestId: 31b7864d-7bb4-4545-b973-28f4d9cd7ac8	Duration: 138.47 ms	Billed Duration: 139 ms	Memory Size: 128 MB	Max Memory Used: 84 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825471729,"START RequestId: 1c01465f-a3df-40ef-8352-fa139b9fdbe4 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825471867,"END RequestId: 1c01465f-a3df-40ef-8352-fa139b9fdbe4
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825471867,"REPORT RequestId: 1c01465f-a3df-40ef-8352-fa139b9fdbe4	Duration: 135.06 ms	Billed Duration: 136 ms	Memory Size: 128 MB	Max Memory Used: 84 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825473468,"START RequestId: 4d3e1c7c-9c2b-467e-96ca-ddd7437f6fae Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825473608,"END RequestId: 4d3e1c7c-9c2b-467e-96ca-ddd7437f6fae
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825473608,"REPORT RequestId: 4d3e1c7c-9c2b-467e-96ca-ddd7437f6fae	Duration: 136.75 ms	Billed Duration: 137 ms	Memory Size: 128 MB	Max Memory Used: 85 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825473951,"START RequestId: a65a93a5-fdb0-4165-b1b5-834c63d8f52d Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825474105,"END RequestId: a65a93a5-fdb0-4165-b1b5-834c63d8f52d
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825474105,"REPORT RequestId: a65a93a5-fdb0-4165-b1b5-834c63d8f52d	Duration: 132.89 ms	Billed Duration: 133 ms	Memory Size: 128 MB	Max Memory Used: 85 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825475281,"START RequestId: 4d05907c-3149-4636-85cb-634cf26c7e22 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825475426,"END RequestId: 4d05907c-3149-4636-85cb-634cf26c7e22
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825475426,"REPORT RequestId: 4d05907c-3149-4636-85cb-634cf26c7e22	Duration: 142.34 ms	Billed Duration: 143 ms	Memory Size: 128 MB	Max Memory Used: 85 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825476123,"START RequestId: f0d8c814-cecd-4e2f-ad7f-ea015c4f2d20 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825476286,"END RequestId: f0d8c814-cecd-4e2f-ad7f-ea015c4f2d20
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825476286,"REPORT RequestId: f0d8c814-cecd-4e2f-ad7f-ea015c4f2d20	Duration: 158.58 ms	Billed Duration: 159 ms	Memory Size: 128 MB	Max Memory Used: 85 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825477525,"START RequestId: a555dc4a-6e48-4dbe-be0a-26da1dbd7c82 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825477667,"END RequestId: a555dc4a-6e48-4dbe-be0a-26da1dbd7c82
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825477667,"REPORT RequestId: a555dc4a-6e48-4dbe-be0a-26da1dbd7c82	Duration: 138.15 ms	Billed Duration: 139 ms	Memory Size: 128 MB	Max Memory Used: 85 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825479329,"START RequestId: 3bbfccd1-a65b-43b7-9c67-b007a61bd891 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825479486,"END RequestId: 3bbfccd1-a65b-43b7-9c67-b007a61bd891
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825479486,"REPORT RequestId: 3bbfccd1-a65b-43b7-9c67-b007a61bd891	Duration: 153.45 ms	Billed Duration: 154 ms	Memory Size: 128 MB	Max Memory Used: 85 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825480348,"START RequestId: 8394a9ca-75b6-44d1-bfd5-7a34d118998a Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825480506,"END RequestId: 8394a9ca-75b6-44d1-bfd5-7a34d118998a
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825480506,"REPORT RequestId: 8394a9ca-75b6-44d1-bfd5-7a34d118998a	Duration: 155.80 ms	Billed Duration: 156 ms	Memory Size: 128 MB	Max Memory Used: 85 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825480737,"START RequestId: fbd8580c-a8ce-4fcf-a83a-584dddd179a9 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825480867,"END RequestId: fbd8580c-a8ce-4fcf-a83a-584dddd179a9
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825480867,"REPORT RequestId: fbd8580c-a8ce-4fcf-a83a-584dddd179a9	Duration: 127.48 ms	Billed Duration: 128 ms	Memory Size: 128 MB	Max Memory Used: 85 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825481869,"START RequestId: d50128ac-872b-4ccf-97a0-6c07a9dbb910 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825482007,"END RequestId: d50128ac-872b-4ccf-97a0-6c07a9dbb910
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825482007,"REPORT RequestId: d50128ac-872b-4ccf-97a0-6c07a9dbb910	Duration: 135.72 ms	Billed Duration: 136 ms	Memory Size: 128 MB	Max Memory Used: 85 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825483068,"START RequestId: f225ca69-f201-4f6a-ae6c-455ecafd16bb Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825483207,"END RequestId: f225ca69-f201-4f6a-ae6c-455ecafd16bb
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825483207,"REPORT RequestId: f225ca69-f201-4f6a-ae6c-455ecafd16bb	Duration: 134.20 ms	Billed Duration: 135 ms	Memory Size: 128 MB	Max Memory Used: 85 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825484124,"START RequestId: d8f3ed22-cf34-4824-b258-9612cded65fb Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825484308,"END RequestId: d8f3ed22-cf34-4824-b258-9612cded65fb
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825484308,"REPORT RequestId: d8f3ed22-cf34-4824-b258-9612cded65fb	Duration: 181.10 ms	Billed Duration: 182 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825485986,"START RequestId: 105410b8-e2ee-465e-9ad7-7f85c811d3fc Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825486147,"END RequestId: 105410b8-e2ee-465e-9ad7-7f85c811d3fc
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825486147,"REPORT RequestId: 105410b8-e2ee-465e-9ad7-7f85c811d3fc	Duration: 158.61 ms	Billed Duration: 159 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825486962,"START RequestId: ccebf71d-0587-4908-96a6-add02aa8c860 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825487127,"END RequestId: ccebf71d-0587-4908-96a6-add02aa8c860
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825487127,"REPORT RequestId: ccebf71d-0587-4908-96a6-add02aa8c860	Duration: 159.70 ms	Billed Duration: 160 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825488061,"START RequestId: 0dda5da6-dfb6-4784-8a5d-ff1dbc436456 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825488207,"END RequestId: 0dda5da6-dfb6-4784-8a5d-ff1dbc436456
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825488207,"REPORT RequestId: 0dda5da6-dfb6-4784-8a5d-ff1dbc436456	Duration: 142.63 ms	Billed Duration: 143 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825489337,"START RequestId: 357c154d-b8ee-4f26-8bde-b2dc16ff8e8b Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825489467,"END RequestId: 357c154d-b8ee-4f26-8bde-b2dc16ff8e8b
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825489467,"REPORT RequestId: 357c154d-b8ee-4f26-8bde-b2dc16ff8e8b	Duration: 126.90 ms	Billed Duration: 127 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825489951,"START RequestId: a3fc6df0-f602-4c3f-896d-1c23db503396 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825490087,"END RequestId: a3fc6df0-f602-4c3f-896d-1c23db503396
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825490087,"REPORT RequestId: a3fc6df0-f602-4c3f-896d-1c23db503396	Duration: 133.09 ms	Billed Duration: 134 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825491237,"START RequestId: bfae38f3-a468-4e1b-940c-b0555076ed62 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825491367,"END RequestId: bfae38f3-a468-4e1b-940c-b0555076ed62
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825491367,"REPORT RequestId: bfae38f3-a468-4e1b-940c-b0555076ed62	Duration: 126.17 ms	Billed Duration: 127 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825492238,"START RequestId: 85d6c7fd-ba5b-4c0c-922c-176fed5aa4ca Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825492367,"END RequestId: 85d6c7fd-ba5b-4c0c-922c-176fed5aa4ca
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825492367,"REPORT RequestId: 85d6c7fd-ba5b-4c0c-922c-176fed5aa4ca	Duration: 123.21 ms	Billed Duration: 124 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825493932,"START RequestId: 740ca800-ae0f-4503-94ba-60a40b84e5c5 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825494087,"END RequestId: 740ca800-ae0f-4503-94ba-60a40b84e5c5
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825494087,"REPORT RequestId: 740ca800-ae0f-4503-94ba-60a40b84e5c5	Duration: 145.47 ms	Billed Duration: 146 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825494990,"START RequestId: edff0d2a-4417-4a2a-9502-534a7e9e91de Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825495147,"END RequestId: edff0d2a-4417-4a2a-9502-534a7e9e91de
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825495147,"REPORT RequestId: edff0d2a-4417-4a2a-9502-534a7e9e91de	Duration: 152.89 ms	Billed Duration: 153 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825496139,"START RequestId: 97f9ed19-5c3e-4dd0-94a1-66298b5e2789 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825496268,"END RequestId: 97f9ed19-5c3e-4dd0-94a1-66298b5e2789
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825496268,"REPORT RequestId: 97f9ed19-5c3e-4dd0-94a1-66298b5e2789	Duration: 126.37 ms	Billed Duration: 127 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825497261,"START RequestId: b5d59571-d2a4-4d11-8506-1c3da2f0207e Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825497407,"END RequestId: b5d59571-d2a4-4d11-8506-1c3da2f0207e
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825497407,"REPORT RequestId: b5d59571-d2a4-4d11-8506-1c3da2f0207e	Duration: 143.16 ms	Billed Duration: 144 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825497910,"START RequestId: 3a0f0498-3d36-412d-a540-79d8bca709a8 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825498066,"END RequestId: 3a0f0498-3d36-412d-a540-79d8bca709a8
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825498066,"REPORT RequestId: 3a0f0498-3d36-412d-a540-79d8bca709a8	Duration: 151.13 ms	Billed Duration: 152 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825498884,"START RequestId: ed0e914c-a306-4440-8ba6-6da7a3864c02 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825499028,"END RequestId: ed0e914c-a306-4440-8ba6-6da7a3864c02
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825499028,"REPORT RequestId: ed0e914c-a306-4440-8ba6-6da7a3864c02	Duration: 140.56 ms	Billed Duration: 141 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825500255,"START RequestId: b28977f9-c7d2-4b88-b85b-c17675841a95 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825500387,"END RequestId: b28977f9-c7d2-4b88-b85b-c17675841a95
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825500387,"REPORT RequestId: b28977f9-c7d2-4b88-b85b-c17675841a95	Duration: 125.05 ms	Billed Duration: 126 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825501763,"START RequestId: 4791e68c-262d-4355-9040-dc5fae4b1393 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825501926,"END RequestId: 4791e68c-262d-4355-9040-dc5fae4b1393
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825501926,"REPORT RequestId: 4791e68c-262d-4355-9040-dc5fae4b1393	Duration: 160.11 ms	Billed Duration: 161 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825502370,"START RequestId: 64605049-7184-4086-bc29-fbdaccef4e77 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825502507,"END RequestId: 64605049-7184-4086-bc29-fbdaccef4e77
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825502507,"REPORT RequestId: 64605049-7184-4086-bc29-fbdaccef4e77	Duration: 129.12 ms	Billed Duration: 130 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825503887,"START RequestId: 2459f9ef-e2f4-4bb9-b79d-97089e0694ad Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825504027,"END RequestId: 2459f9ef-e2f4-4bb9-b79d-97089e0694ad
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825504027,"REPORT RequestId: 2459f9ef-e2f4-4bb9-b79d-97089e0694ad	Duration: 137.79 ms	Billed Duration: 138 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825505656,"START RequestId: 4c180424-620e-4bc5-853d-83f3c356f4bd Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825505787,"END RequestId: 4c180424-620e-4bc5-853d-83f3c356f4bd
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825505787,"REPORT RequestId: 4c180424-620e-4bc5-853d-83f3c356f4bd	Duration: 126.99 ms	Billed Duration: 127 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825506296,"START RequestId: f88accb3-5511-45bd-8ad8-2de543794833 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825506427,"END RequestId: f88accb3-5511-45bd-8ad8-2de543794833
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825506427,"REPORT RequestId: f88accb3-5511-45bd-8ad8-2de543794833	Duration: 129.03 ms	Billed Duration: 130 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825507529,"START RequestId: efd0dac6-d98e-437d-9046-57cb57cdf9cf Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825507667,"END RequestId: efd0dac6-d98e-437d-9046-57cb57cdf9cf
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825507667,"REPORT RequestId: efd0dac6-d98e-437d-9046-57cb57cdf9cf	Duration: 135.39 ms	Billed Duration: 136 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825508805,"START RequestId: 9c923ed5-7d54-470d-8a38-b6097c7ea92b Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825508947,"END RequestId: 9c923ed5-7d54-470d-8a38-b6097c7ea92b
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825508947,"REPORT RequestId: 9c923ed5-7d54-470d-8a38-b6097c7ea92b	Duration: 137.70 ms	Billed Duration: 138 ms	Memory Size: 128 MB	Max Memory Used: 86 MB	
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825509766,"START RequestId: 05ef673d-9cb2-47d8-b55e-235dd0065000 Version: $LATEST
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
1617825509908,"END RequestId: 05ef673d-9cb2-47d8-b55e-235dd0065000
",2021/04/07/[$LATEST]6f1efa652c4a489ab32f71eba97bf944
